YEAR,MO,DY,HR,QV2M,ALLSKY_SFC_SW_DWN,WS10M,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,T2M
2025,10,29,11,5.4,-999,3.09,-999,-999,11.83
2025,10,29,12,5.47,-999,2.97,-999,-999,12.6
2025,10,29,13,5.56,-999,3.01,-999,-999,13.42
2025,10,29,14,5.64,-999,3.11,-999,-999,13.6
2025,10,29,15,5.7,-999,3.19,-999,-999,13.14
2025,10,29,16,5.82,-999,2.81,-999,-999,11.87
2025,10,29,17,5.92,-999,2.54,-999,-999,9.51
2025,10,29,18,6.06,-999,2.94,-999,-999,9.35
2025,10,29,19,6.19,-999,3,-999,-999,8.85
2025,10,29,20,6.28,-999,3.07,-999,-999,8.28
2025,10,29,21,6.36,-999,2.97,-999,-999,7.92
2025,10,29,22,6.45,-999,2.9,-999,-999,8.05
2025,10,29,23,6.54,-999,3.19,-999,-999,8.29
2025,10,30,0,6.63,-999,3.38,-999,-999,8.47
2025,10,30,1,6.74,-999,3.58,-999,-999,8.59
2025,10,30,2,6.87,-999,3.97,-999,-999,8.77
2025,10,30,3,7.06,-999,4.43,-999,-999,9.14
2025,10,30,4,7.25,-999,4.67,-999,-999,9.55
2025,10,30,5,7.42,-999,4.63,-999,-999,9.88
2025,10,30,6,7.58,-999,4.75,-999,-999,10.16
2025,10,30,7,7.94,-999,5.95,-999,-999,11.01
2025,10,30,8,8.55,-999,7.27,-999,-999,12.37
2025,10,30,9,9.02,-999,7.68,-999,-999,13.49
2025,10,30,10,9.39,-999,8.26,-999,-999,14.42
2025,10,30,11,9.73,-999,8.82,-999,-999,15.19
2025,10,30,12,10.02,-999,8.94,-999,-999,15.72
2025,10,30,13,10.26,-999,8.62,-999,-999,15.94
2025,10,30,14,10.47,-999,7.39,-999,-999,15.93
2025,10,30,15,10.61,-999,6.79,-999,-999,15.77
2025,10,30,16,10.79,-999,6.55,-999,-999,15.73
2025,10,30,17,11.23,-999,5.86,-999,-999,15.94
2025,10,30,18,11.65,-999,4.74,-999,-999,16.35
2025,10,30,19,11.6,-999,2.8,-999,-999,16.13
2025,10,30,20,11.06,-999,1.68,-999,-999,15.13
2025,10,30,21,10.84,-999,1.83,-999,-999,15.1
2025,10,30,22,10.56,-999,3.48,-999,-999,14.81
2025,10,30,23,9.88,-999,3.91,-999,-999,13.68
2025,10,31,0,9.35,-999,4.03,-999,-999,12.94
2025,10,31,1,8.66,-999,4.31,-999,-999,11.79
2025,10,31,2,8.1,-999,4.44,-999,-999,10.78
2025,10,31,3,7.68,-999,4.35,-999,-999,9.98
2025,10,31,4,7.42,-999,4.32,-999,-999,9.46
2025,10,31,5,7.28,-999,4.65,-999,-999,9.24
2025,10,31,6,7.2,-999,4.92,-999,-999,9.14
2025,10,31,7,7.17,-999,5.21,-999,-999,9.38
2025,10,31,8,6.85,-999,5.91,-999,-999,9.95
2025,10,31,9,6.1,-999,6.65,-999,-999,10.87
2025,10,31,10,5.48,-999,7.15,-999,-999,11.78
2025,10,31,11,5.22,-999,7.35,-999,-999,12.31
2025,10,31,12,5.14,-999,7.6,-999,-999,12.91
2025,10,31,13,5.11,-999,7.8,-999,-999,13.26
2025,10,31,14,5.1,-999,7.87,-999,-999,13.3
2025,10,31,15,5.1,-999,7.9,-999,-999,12.98
2025,10,31,16,5.05,-999,7.54,-999,-999,12.26
2025,10,31,17,4.97,-999,6.96,-999,-999,11.33
2025,10,31,18,4.85,-999,6.9,-999,-999,10.84
2025,10,31,19,4.81,-999,6.27,-999,-999,10.24
2025,10,31,20,4.84,-999,6.12,-999,-999,9.78
2025,10,31,21,4.83,-999,5.87,-999,-999,9.35
2025,10,31,22,4.78,-999,6.08,-999,-999,9.17
2025,10,31,23,4.73,-999,6.09,-999,-999,8.99
2025,11,1,0,4.67,-999,6,-999,-999,8.73
2025,11,1,1,4.6,-999,5.84,-999,-999,8.37
2025,11,1,2,4.53,-999,5.49,-999,-999,7.91
2025,11,1,3,4.5,-999,5.16,-999,-999,7.47
2025,11,1,4,4.51,-999,4.87,-999,-999,7.08
2025,11,1,5,4.54,-999,4.62,-999,-999,6.74
2025,11,1,6,4.56,-999,4.35,-999,-999,6.43
2025,11,1,7,4.65,-999,4.35,-999,-999,7.17
2025,11,1,8,4.69,-999,4.72,-999,-999,8.78
2025,11,1,9,4.67,-999,5.15,-999,-999,10.33
2025,11,1,10,4.66,-999,5.39,-999,-999,11.63
2025,11,1,11,4.7,-999,5.49,-999,-999,12.71
2025,11,1,12,4.74,-999,5.49,-999,-999,13.49
2025,11,1,13,4.74,-999,5.45,-999,-999,13.91
2025,11,1,14,4.71,-999,5.28,-999,-999,13.79
2025,11,1,15,4.71,-999,4.9,-999,-999,13.33
2025,11,1,16,4.78,-999,3.84,-999,-999,11.91
2025,11,1,17,4.78,-999,3.17,-999,-999,9.56
2025,11,1,18,4.73,-999,2.99,-999,-999,8.38
2025,11,1,19,4.67,-999,2.69,-999,-999,7.3
2025,11,1,20,4.61,-999,2.43,-999,-999,6.31
2025,11,1,21,4.56,-999,2.29,-999,-999,5.77
2025,11,1,22,4.55,-999,2.26,-999,-999,5.27
2025,11,1,23,4.55,-999,2.3,-999,-999,4.85
2025,11,2,0,4.55,-999,2.26,-999,-999,4.35
2025,11,2,1,4.54,-999,2.17,-999,-999,3.95
2025,11,2,2,4.53,-999,2.14,-999,-999,3.61
2025,11,2,3,4.51,-999,2.23,-999,-999,3.14
2025,11,2,4,4.5,-999,2.22,-999,-999,2.8
2025,11,2,5,4.5,-999,2.2,-999,-999,2.59
2025,11,2,6,4.51,-999,2.15,-999,-999,2.5
2025,11,2,7,4.56,-999,2.21,-999,-999,4.25
2025,11,2,8,4.6,-999,2.04,-999,-999,6.94
2025,11,2,9,4.44,-999,2.86,-999,-999,9.96
2025,11,2,10,4.49,-999,3.03,-999,-999,11.44
2025,11,2,11,4.54,-999,2.84,-999,-999,12.69
2025,11,2,12,4.62,-999,2.62,-999,-999,13.71
2025,11,2,13,4.66,-999,2.47,-999,-999,14.39
2025,11,2,14,4.77,-999,2.22,-999,-999,14.69
2025,11,2,15,5.19,-999,1.74,-999,-999,14.44
2025,11,2,16,5.82,-999,1.94,-999,-999,12.06
2025,11,2,17,5.27,-999,2.61,-999,-999,9.75
2025,11,2,18,5.49,-999,2.72,-999,-999,9.06
2025,11,2,19,5.79,-999,2.83,-999,-999,8.59
2025,11,2,20,6.09,-999,2.81,-999,-999,8.13
2025,11,2,21,6.41,-999,2.6,-999,-999,8.11
2025,11,2,22,6.65,-999,2.42,-999,-999,8.37
2025,11,2,23,6.76,-999,2.29,-999,-999,8.64
2025,11,3,0,6.75,-999,2.07,-999,-999,8.23
2025,11,3,1,6.74,-999,1.98,-999,-999,8.16
2025,11,3,2,6.7,-999,2.11,-999,-999,7.5
2025,11,3,3,6.63,-999,2.09,-999,-999,6.98
2025,11,3,4,6.59,-999,1.8,-999,-999,7.48
2025,11,3,5,6.5,-999,1.77,-999,-999,7.23
2025,11,3,6,6.45,-999,1.62,-999,-999,7.29
2025,11,3,7,6.62,-999,1.82,-999,-999,8.42
2025,11,3,8,7.08,-999,1.86,-999,-999,11.14
2025,11,3,9,7.29,-999,2.55,-999,-999,13.07
2025,11,3,10,7.05,-999,3.58,-999,-999,14.23
2025,11,3,11,6.77,-999,4.1,-999,-999,14.8
2025,11,3,12,6.59,-999,4.07,-999,-999,14.95
2025,11,3,13,6.53,-999,3.72,-999,-999,14.84
2025,11,3,14,6.6,-999,3.12,-999,-999,14.28
2025,11,3,15,6.83,-999,2.57,-999,-999,13.56
2025,11,3,16,7.07,-999,2.31,-999,-999,12.54
2025,11,3,17,7.09,-999,2.6,-999,-999,11.36
2025,11,3,18,7.24,-999,2.99,-999,-999,10.97
2025,11,3,19,7.32,-999,3.29,-999,-999,10.55
2025,11,3,20,7.17,-999,4.03,-999,-999,9.95
2025,11,3,21,6.69,-999,5.11,-999,-999,9.51
2025,11,3,22,6.04,-999,5.29,-999,-999,8.94
2025,11,3,23,5.56,-999,5.01,-999,-999,8.48
2025,11,4,0,5.29,-999,4.89,-999,-999,8.19
2025,11,4,1,5.12,-999,4.74,-999,-999,8.03
2025,11,4,2,4.97,-999,4.69,-999,-999,7.87
2025,11,4,3,4.79,-999,4.66,-999,-999,7.7
2025,11,4,4,4.64,-999,4.53,-999,-999,7.41
2025,11,4,5,4.57,-999,4.35,-999,-999,7.01
2025,11,4,6,4.55,-999,4.23,-999,-999,6.63
2025,11,4,7,4.65,-999,4.54,-999,-999,7.33
2025,11,4,8,4.68,-999,5.21,-999,-999,9.05
2025,11,4,9,4.49,-999,5.93,-999,-999,10.49
2025,11,4,10,4.28,-999,6.06,-999,-999,11.71
2025,11,4,11,4.08,-999,5.94,-999,-999,12.83
2025,11,4,12,4.04,-999,5.85,-999,-999,13.63
2025,11,4,13,4.1,-999,5.77,-999,-999,14.08
2025,11,4,14,4.13,-999,5.5,-999,-999,14.15
2025,11,4,15,4.12,-999,4.83,-999,-999,13.73
2025,11,4,16,4.35,-999,3.38,-999,-999,11.92
2025,11,4,17,4.38,-999,3.12,-999,-999,9.08
2025,11,4,18,4.34,-999,3.22,-999,-999,8.55
2025,11,4,19,4.37,-999,3.24,-999,-999,8.08
2025,11,4,20,4.4,-999,3.22,-999,-999,7.56
2025,11,4,21,4.4,-999,3.15,-999,-999,7
2025,11,4,22,4.36,-999,3.04,-999,-999,6.42
2025,11,4,23,4.3,-999,2.92,-999,-999,5.84
